GMSA,SOUTH AMERICA,ARGENTINA,CAR,CAR,CAR-B,ENTRY,ENTRY CAR,SMALL CAR,CHEVROLET SONIC,GENERAL MOTORS,CHEVROLET,CHEVROLET/SONIC AUTO,TV,10,2012,3950,4237
GMSA,SOUTH AMERICA,ARGENTINA,CAR,CAR,CAR-B,ENTRY,ENTRY CAR,SMALL CAR,CITROEN C3,PEUGEOT CITROEN,CITROEN,CITROEN/C3 EXCLUSIVE,INTERNET,5,2012,4541,4783
GMSA,SOUTH AMERICA,ARGENTINA,CAR,CAR,CAR-B,ENTRY,ENTRY CAR,SMALL CAR,CITROEN C3,PEUGEOT CITROEN,CITROEN,CITROEN/C3 EXCLUSIVE,NEWSPAPERS,5,2012,4554,4714
GMSA,SOUTH AMERICA,ARGENTINA,CAR,CAR,CAR-B,ENTRY,ENTRY CAR,SMALL CAR,CITROEN DS3,PEUGEOT CITROEN,CITROEN,CITROEN/DS3 AUTO,MAGAZINES,4,2012,2382,2373
GMSA,SOUTH AMERICA,ARGENTINA,CAR,CAR,CAR-B,ENTRY,ENTRY CAR,SMALL CAR,CITROEN DS3,PEUGEOT CITROEN,CITROEN,CITROEN/DS3 AUTO,NEWSPAPERS,5,2012,2867,2951
GMSA,SOUTH AMERICA,ARGENTINA,CAR,CAR,CAR-B,ENTRY,ENTRY CAR,SMALL CAR,CITROEN DS3,PEUGEOT CITROEN,CITROEN,CITROEN/DS3 AUTO,NEWSPAPERS,6,2012,5333,5555
GMSA,SOUTH AMERICA,ARGENTINA,CAR,CAR,CAR-B,ENTRY,ENTRY CAR,SMALL CAR,CITROEN DS3,PEUGEOT CITROEN,CITROEN,CITROEN/DS3 AUTO,NEWSPAPERS,7,2012,10704,11205
GMSA,SOUTH AMERICA,ARGENTINA,CAR,CAR,CAR-B,ENTRY,ENTRY CAR,SMALL CAR,CITROEN DS3,PEUGEOT CITROEN,CITROEN,CITROEN/DS3 AUTO,NEWSPAPERS,8,2012,3521,3686
GMSA,SOUTH AMERICA,ARGENTINA,CAR,CAR,CAR-B,ENTRY,ENTRY CAR,SMALL CAR,CITROEN DS3,PEUGEOT CITROEN,CITROEN,CITROEN/DS3 AUTO,NEWSPAPERS,9,2012,1927,1984
GMSA,SOUTH AMERICA,ARGENTINA,CAR,CAR,CAR-B,ENTRY,ENTRY CAR,SMALL CAR,CITROEN DS3,PEUGEOT CITROEN,CITROEN,CITROEN/DS3 AUTO,NEWSPAPERS,10,2012,167745,174734
GMSA,SOUTH AMERICA,ARGENTINA,CAR,CAR,CAR-B,ENTRY,ENTRY CAR,SMALL CAR,CITROEN DS3,PEUGEOT CITROEN,CITROEN,CITROEN/DS3 AUTO,TV,1,2012,309040,319917
GMSA,SOUTH AMERICA,ARGENTINA,CAR,CAR,CAR-B,ENTRY,ENTRY CAR,SMALL CAR,CITROEN DS3,PEUGEOT CITROEN,CITROEN,CITROEN/DS3 AUTO,TV,2,2012,92,92
GMSA,SOUTH AMERICA,ARGENTINA,CAR,CAR,CAR-B,ENTRY,ENTRY CAR,SMALL CAR,CITROEN DS3,PEUGEOT CITROEN,CITROEN,CITROEN/DS3 AUTO,TV,3,2012,3961,3957
GMSA,SOUTH AMERICA,ARGENTINA,CAR,CAR,CAR-B,ENTRY,ENTRY CAR,SMALL CAR,CITROEN DS3,PEUGEOT CITROEN,CITROEN,CITROEN/DS3 AUTO,TV,5,2012,316682,326342
GMSA,SOUTH AMERICA,ARGENTINA,CAR,CAR,CAR-B,ENTRY,ENTRY CAR,SMALL CAR,CITROEN DS3,PEUGEOT CITROEN,CITROEN,CITROEN/DS3 AUTO,TV,8,2012,134967,141282
